chr	pos_start	pos_end	shared_num/methy_in_normal/methy_in_tumor/pos_num	tumor_methy_num/tumor_NONE_methy_num	tumor_methy_ratio	normal_methy_num/normal_NONE_methy_num	normal_methy_ratio	chisq.test_p-value	t.test_p-value	PlotColor
chr18	32296341	32296475	4/5/5/6	82/16	0.84	83/3	0.97	4.30e-03	2.96e-02	blue
chr18	32441171	32441245	3/8/3/8	32/66	0.33	40/16	0.71	3.50e-06	3.70e-05	blue
chr18	32869964	32870085	1/5/1/5	0/71	0.00	3/7	0.30	2.56e-06	0.00e+00	blue
chr18	32869964	32870085	1/5/1/5	0/71	0.00	3/7	0.30	2.56e-06	0.00e+00	blue
chr18	34382747	34382878	0/4/1/5	81/1	0.99	12/2	0.86	9.41e-03	8.05e-03	blue
chr18	43767456	43767587	2/5/3/6	77/4	0.95	51/15	0.77	1.39e-03	1.13e-02	blue
chr18	44548801	44548840	1/5/1/5	92/4	0.96	7/3	0.70	1.75e-03	1.96e-03	blue
chr18	44549347	44549452	2/2/5/5	28/16	0.64	58/2	0.97	1.09e-05	1.07e-04	blue
chr18	50067227	50067417	2/6/2/6	95/11	0.90	30/11	0.73	1.22e-02	1.65e-02	blue
chr18	55106088	55106202	0/1/4/5	2/11	0.15	0/54	0.00	3.43e-03	1.62e-12	blue
chr18	74118197	74118434	0/4/1/5	48/9	0.84	0/10	0.00	5.06e-08	5.59e-04	blue
chr18	74768252	74768409	4/5/4/5	24/60	0.29	0/71	0.00	9.62e-07	4.82e-05	blue
chr18	76752008	76752039	3/5/3/5	65/5	0.93	29/10	0.74	7.20e-03	1.79e-02	blue
chr18	76978482	76978587	2/5/2/5	120/4	0.97	17/4	0.81	3.32e-03	2.34e-02	blue
chr18	77023806	77023941	0/4/1/5	68/0	1.00	7/3	0.70	4.10e-06	1.62e-12	blue
chr18	77043606	77043752	1/5/1/5	104/1	0.99	19/3	0.86	1.95e-03	1.20e-03	blue
chr18	77906227	77906359	0/4/2/6	49/8	0.86	6/18	0.25	8.02e-08	1.32e-06	blue
chr18	77906227	77906359	0/4/2/6	49/8	0.86	6/18	0.25	8.02e-08	1.32e-06	blue
chr18	77906595	77906714	8/8/8/8	87/153	0.36	61/49	0.55	7.35e-04	1.61e-05	blue
chr18	77906595	77906714	8/8/8/8	87/153	0.36	61/49	0.55	7.35e-04	1.61e-05	blue
chr18	77971701	77972078	5/8/5/8	162/0	1.00	70/13	0.84	2.26e-07	1.29e-08	blue
chr19	511787	512117	0/5/1/6	39/21	0.65	0/13	0.00	2.05e-05	9.08e-04	blue
chr19	733633	733893	0/4/1/5	43/0	1.00	9/4	0.69	1.60e-04	1.62e-12	blue
chr19	1071986	1072185	2/8/2/8	112/14	0.89	16/9	0.64	1.56e-03	3.74e-03	blue
chr19	1131543	1131811	0/4/1/5	0/40	0.00	7/7	0.50	1.64e-06	1.62e-12	blue
chr19	1131543	1131811	0/4/1/5	0/40	0.00	7/7	0.50	1.64e-06	1.62e-12	blue
chr19	1478118	1478332	1/1/5/5	5/6	0.45	70/7	0.91	7.06e-05	3.63e-03	blue
chr19	2005162	2005247	1/5/1/5	107/4	0.96	12/3	0.80	9.27e-03	9.81e-04	blue
chr19	2080866	2081081	1/2/6/7	14/17	0.45	91/10	0.90	5.77e-08	5.53e-03	blue
chr19	2107366	2107467	4/5/4/5	67/10	0.87	49/0	1.00	8.56e-03	9.68e-05	blue
chr19	2202846	2203061	7/7/7/7	253/37	0.87	83/1	0.99	2.00e-03	1.96e-03	blue
chr19	2212351	2212452	0/4/1/5	56/0	1.00	16/3	0.84	2.41e-03	1.62e-12	blue
chr19	2395832	2395898	5/5/5/5	73/2	0.97	53/10	0.84	6.10e-03	4.61e-02	blue
chr19	2613950	2614032	0/1/5/6	2/9	0.18	0/60	0.00	8.07e-04	0.00e+00	blue
chr19	2627631	2627825	1/5/1/5	10/57	0.15	8/2	0.80	5.74e-06	2.26e-02	blue
chr19	2634803	2634953	0/4/2/6	7/55	0.11	10/12	0.45	6.11e-04	6.84e-04	blue
chr19	2639156	2639424	0/3/7/10	25/16	0.61	16/134	0.11	3.58e-12	1.19e-05	blue
chr19	3141456	3141613	1/5/1/5	20/92	0.18	8/5	0.62	3.49e-04	3.16e-03	blue
chr19	3195923	3196059	2/6/2/6	109/6	0.95	17/6	0.74	1.18e-03	2.64e-02	blue
chr19	3740861	3741059	2/3/5/6	51/10	0.84	95/1	0.99	2.40e-04	5.16e-04	blue
chr19	4163221	4163405	6/9/6/9	223/47	0.83	36/54	0.40	6.76e-15	9.86e-09	blue
chr19	4545876	4545932	3/5/3/5	87/22	0.80	40/1	0.98	7.19e-03	1.12e-03	blue
chr19	4911880	4912010	0/5/1/6	4/52	0.07	8/2	0.80	3.75e-08	3.03e-03	blue
chr19	4974981	4975105	5/5/5/5	26/68	0.28	33/35	0.49	6.44e-03	3.11e-03	blue
chr19	5086337	5086388	1/5/1/5	23/38	0.38	9/1	0.90	2.07e-03	2.73e-03	blue
chr19	5751052	5751306	0/5/1/6	72/22	0.77	5/9	0.36	1.61e-03	1.07e-02	blue
chr19	5836319	5836506	1/3/3/5	40/3	0.93	43/17	0.72	6.89e-03	5.31e-03	blue
chr19	5836319	5836506	1/3/3/5	40/3	0.93	43/17	0.72	6.89e-03	5.31e-03	blue
chr19	5838153	5838263	5/5/5/5	28/38	0.42	14/75	0.16	2.18e-04	3.20e-03	blue
chr19	5838153	5838263	5/5/5/5	28/38	0.42	14/75	0.16	2.18e-04	3.20e-03	blue
chr19	6093148	6093402	3/9/4/10	119/17	0.88	24/28	0.46	2.80e-09	2.36e-03	blue
chr19	6315256	6315453	5/7/5/7	128/5	0.96	70/17	0.80	1.36e-04	8.88e-04	blue
chr19	7673815	7673989	1/5/1/5	62/3	0.95	13/5	0.72	3.21e-03	1.86e-02	blue
chr19	8004008	8004358	2/6/2/6	107/5	0.96	25/10	0.71	3.91e-05	4.09e-02	blue
chr19	8189331	8189569	2/6/2/6	95/3	0.97	17/5	0.77	8.32e-04	1.48e-02	blue
chr19	8647075	8647149	1/1/5/5	9/2	0.82	74/0	1.00	2.06e-04	0.00e+00	blue
chr19	9924246	9924372	4/5/4/5	88/11	0.89	60/0	1.00	7.45e-03	2.10e-02	blue
chr19	10217747	10217841	5/5/5/5	16/88	0.15	35/72	0.33	3.29e-03	3.36e-02	blue
chr19	10217747	10217841	5/5/5/5	16/88	0.15	35/72	0.33	3.29e-03	3.36e-02	blue
chr19	10462709	10462983	7/15/7/15	294/12	0.96	63/22	0.74	2.06e-10	1.05e-06	blue
chr19	10571089	10571291	5/5/5/5	90/2	0.98	67/11	0.86	3.54e-03	4.41e-02	blue
chr19	10975947	10976069	1/4/3/6	44/0	1.00	39/8	0.83	4.16e-03	6.80e-07	blue
chr19	12773982	12774160	1/5/1/5	137/2	0.99	10/2	0.83	1.62e-03	1.70e-02	blue
chr19	13020743	13020869	3/4/4/5	63/1	0.98	44/9	0.83	2.98e-03	1.54e-02	blue
chr19	13082342	13082529	6/6/6/6	77/23	0.77	156/11	0.93	9.86e-05	3.23e-02	blue
chr19	13575552	13575653	5/5/5/5	137/10	0.93	63/22	0.74	4.89e-05	3.77e-02	blue
chr19	14583965	14584404	0/3/3/6	14/26	0.35	0/34	0.00	1.28e-04	7.79e-03	blue
chr19	16298362	16298463	1/1/5/5	10/6	0.62	76/5	0.94	3.05e-04	1.64e-02	blue
chr19	16569609	16569781	2/8/2/8	97/96	0.50	22/3	0.88	3.62e-04	1.22e-03	blue
chr19	17436661	17436766	2/5/2/5	100/4	0.96	25/6	0.81	3.80e-03	6.66e-03	blue
chr19	17750375	17750549	1/1/5/5	4/8	0.33	63/19	0.77	1.87e-03	2.03e-02	blue
chr19	17989254	17989522	2/3/4/5	43/0	1.00	59/12	0.83	4.37e-03	1.12e-02	blue
chr19	18346974	18347260	3/6/3/6	85/11	0.89	42/22	0.66	4.49e-04	5.72e-03	blue
chr19	18670949	18671113	1/6/1/6	78/9	0.90	8/8	0.50	8.60e-05	2.08e-02	blue
chr19	18670949	18671113	1/6/1/6	78/9	0.90	8/8	0.50	8.60e-05	2.08e-02	blue
chr19	18670949	18671113	1/6/1/6	78/9	0.90	8/8	0.50	8.60e-05	2.08e-02	blue
chr19	19028366	19028463	2/6/2/6	134/2	0.99	16/6	0.73	3.04e-07	1.42e-06	blue
chr19	19035301	19035507	1/6/1/6	74/1	0.99	8/2	0.80	2.66e-03	1.94e-03	blue
chr19	19550571	19550743	4/5/4/5	83/13	0.86	52/0	1.00	5.46e-03	3.03e-02	blue
chr19	30445942	30445993	3/5/3/5	68/1	0.99	37/6	0.86	7.84e-03	3.07e-04	blue
chr19	30445942	30445993	3/5/3/5	68/1	0.99	37/6	0.86	7.84e-03	3.07e-04	blue
chr19	31805505	31805656	3/3/5/5	49/3	0.94	71/40	0.64	4.37e-05	2.07e-02	blue
chr19	33120258	33120498	1/8/1/8	148/12	0.93	12/8	0.60	1.30e-05	1.60e-03	blue
chr19	33479390	33479482	1/5/1/5	84/1	0.99	10/3	0.77	2.02e-04	1.32e-03	blue
chr19	33885488	33885874	0/1/4/5	11/0	1.00	5/42	0.11	2.38e-09	1.79e-03	blue
chr19	33925957	33926140	0/4/1/5	65/3	0.96	6/4	0.60	2.36e-04	5.62e-03	blue
chr19	33925957	33926140	0/4/1/5	65/3	0.96	6/4	0.60	2.36e-04	5.62e-03	blue
chr19	33925957	33926140	0/4/1/5	65/3	0.96	6/4	0.60	2.36e-04	5.62e-03	blue
chr19	33926149	33926294	0/1/4/5	5/7	0.42	53/9	0.85	7.38e-04	4.03e-02	blue
chr19	33926149	33926294	0/1/4/5	5/7	0.42	53/9	0.85	7.38e-04	4.03e-02	blue
chr19	33926149	33926294	0/1/4/5	5/7	0.42	53/9	0.85	7.38e-04	4.03e-02	blue
chr19	33986843	33987229	0/1/4/5	8/4	0.67	49/3	0.94	5.82e-03	2.15e-02	blue
chr19	33986843	33987229	0/1/4/5	8/4	0.67	49/3	0.94	5.82e-03	2.15e-02	blue
chr19	34188574	34188865	4/5/5/6	54/25	0.68	69/4	0.95	4.10e-05	1.46e-03	blue
chr19	35590905	35591039	0/1/4/5	11/8	0.58	46/5	0.90	2.00e-03	2.90e-02	blue
chr19	35590905	35591039	0/1/4/5	11/8	0.58	46/5	0.90	2.00e-03	2.90e-02	blue
chr19	35740328	35740647	1/5/3/7	37/16	0.70	1/32	0.03	1.32e-09	3.49e-03	blue
chr19	36319408	36319605	1/1/5/5	1/27	0.04	56/22	0.72	5.26e-10	4.66e-02	blue
chr19	38497574	38497645	5/5/5/5	74/23	0.76	25/37	0.40	5.04e-06	1.62e-02	blue
chr19	38578424	38578530	1/1/6/6	10/4	0.71	69/2	0.97	5.85e-04	1.22e-02	blue
chr19	39056578	39056961	1/4/3/6	47/25	0.65	32/2	0.94	1.47e-03	1.85e-02	blue
chr19	39067388	39067548	2/4/3/5	53/6	0.90	28/22	0.56	5.62e-05	7.44e-03	blue
chr19	39316073	39316355	5/5/5/5	83/13	0.86	91/0	1.00	2.74e-04	1.26e-03	blue
chr19	39800536	39800666	4/4/5/5	58/14	0.81	55/0	1.00	5.26e-04	4.82e-05	blue
chr19	41259851	41260101	0/2/3/5	15/8	0.65	6/24	0.20	8.51e-04	4.30e-02	blue
chr19	41268214	41268411	3/6/3/6	77/4	0.95	22/22	0.50	3.06e-09	1.64e-05	blue
chr19	41728000	41728319	1/7/1/7	113/10	0.92	9/6	0.60	2.73e-04	2.82e-03	blue
chr19	42395693	42395791	1/5/1/5	73/1	0.99	8/2	0.80	2.86e-03	2.32e-03	blue
chr19	42395693	42395791	1/5/1/5	73/1	0.99	8/2	0.80	2.86e-03	2.32e-03	blue
chr19	44171990	44172091	3/5/3/5	142/66	0.68	14/21	0.40	1.25e-03	2.30e-02	blue
chr19	45366311	45366497	1/5/1/5	108/6	0.95	11/5	0.69	4.69e-04	3.89e-03	blue
chr19	45804650	45804802	1/5/1/5	65/1	0.98	10/3	0.77	1.19e-03	1.32e-03	blue
chr19	45845425	45845755	1/2/4/5	31/16	0.66	51/4	0.93	6.88e-04	2.91e-02	blue
chr19	46068780	46068866	3/5/3/5	81/0	1.00	54/8	0.87	8.77e-04	4.37e-02	blue
chr19	46068780	46068866	3/5/3/5	81/0	1.00	54/8	0.87	8.77e-04	4.37e-02	blue
chr19	46099754	46100157	1/5/1/5	90/4	0.96	9/3	0.75	6.43e-03	5.91e-03	blue
chr19	46101471	46101573	1/7/1/7	4/103	0.04	5/7	0.42	2.45e-06	1.17e-03	blue
chr19	46373520	46373588	3/3/5/5	54/9	0.86	68/0	1.00	1.24e-03	3.09e-03	blue
chr19	47284421	47284630	1/6/1/6	64/8	0.89	4/8	0.33	5.69e-06	9.59e-03	blue
chr19	48235617	48235667	1/1/5/5	4/8	0.33	96/5	0.95	2.38e-10	1.57e-04	blue
chr19	48821544	48821720	2/6/3/7	70/18	0.80	16/25	0.39	5.47e-06	7.31e-04	blue
chr19	49503050	49503199	2/6/3/7	69/33	0.68	15/42	0.26	5.54e-07	5.35e-03	blue
chr19	49624893	49625020	1/4/2/5	66/3	0.96	18/9	0.67	1.13e-04	4.67e-02	blue
chr19	49713257	49713496	3/7/3/7	111/10	0.92	25/22	0.53	1.12e-08	3.32e-03	blue
chr19	49915987	49916247	0/4/1/5	49/6	0.89	4/6	0.40	2.33e-04	4.06e-02	blue
chr19	50184391	50184732	0/2/3/5	18/6	0.75	40/0	1.00	8.94e-04	2.61e-04	blue
chr19	51303564	51303737	0/4/1/5	65/3	0.96	7/3	0.70	4.58e-03	9.35e-03	blue
chr19	52996389	52996453	1/2/6/7	13/7	0.65	4/81	0.05	4.52e-11	4.89e-05	blue
chr19	53594024	53594095	1/5/1/5	90/0	1.00	11/2	0.85	1.71e-04	0.00e+00	blue
chr19	53594024	53594095	1/5/1/5	90/0	1.00	11/2	0.85	1.71e-04	0.00e+00	blue
chr19	53597558	53597643	5/5/5/5	113/0	1.00	52/8	0.87	7.05e-05	3.49e-03	blue
chr19	56670836	56670960	1/5/1/5	90/1	0.99	9/2	0.82	1.54e-03	8.96e-04	blue
chr19	58838743	58838818	1/9/1/9	1/250	0.00	4/10	0.29	4.69e-14	8.19e-09	blue
chr19	58950939	58951253	0/5/1/6	0/66	0.00	8/4	0.67	2.52e-12	0.00e+00	blue
chr20	1145566	1145848	0/4/1/5	62/1	0.98	8/2	0.80	6.43e-03	1.23e-02	blue
chr20	2677919	2678007	1/4/3/6	40/3	0.93	21/13	0.62	7.88e-04	3.86e-03	blue
chr20	3064001	3064223	0/1/4/5	2/8	0.20	0/57	0.00	6.08e-04	1.62e-12	blue
chr20	5092769	5092801	1/5/1/5	113/9	0.93	10/10	0.50	2.10e-07	4.71e-03	blue
chr20	5092769	5092801	1/5/1/5	113/9	0.93	10/10	0.50	2.10e-07	4.71e-03	blue
chr20	5092769	5092801	1/5/1/5	113/9	0.93	10/10	0.50	2.10e-07	4.71e-03	blue
chr20	5092769	5092801	1/5/1/5	113/9	0.93	10/10	0.50	2.10e-07	4.71e-03	blue
chr20	6061222	6061425	3/5/3/5	167/8	0.95	35/7	0.83	5.52e-03	4.01e-02	blue
chr20	14827264	14827364	1/5/1/5	81/2	0.98	13/3	0.81	6.28e-03	3.17e-03	blue
chr20	15883758	15883859	0/1/4/5	14/3	0.82	65/0	1.00	5.59e-04	1.62e-12	blue
chr20	18448813	18448909	2/5/3/6	42/39	0.52	10/34	0.23	1.60e-03	2.04e-02	blue
chr20	18448961	18449010	3/5/3/5	85/7	0.92	40/15	0.73	1.22e-03	9.64e-03	blue
chr20	21201214	21201320	3/3/5/5	53/0	1.00	58/14	0.81	6.58e-04	1.02e-02	blue
chr20	25193620	25193890	1/1/5/5	12/4	0.75	79/3	0.96	2.43e-03	2.38e-02	blue
chr20	31415284	31415438	2/6/2/6	98/3	0.97	21/5	0.81	2.34e-03	2.34e-02	blue
chr20	32354426	32354620	0/1/4/5	12/2	0.86	52/0	1.00	5.64e-03	1.62e-12	blue
chr20	32685777	32685976	2/10/2/10	167/6	0.97	31/6	0.84	2.43e-03	3.60e-03	blue
chr20	33212897	33213004	4/4/5/5	54/28	0.66	91/1	0.99	5.19e-09	3.15e-05	blue
chr20	33542855	33542911	5/5/5/5	1/111	0.01	17/57	0.23	6.19e-07	1.93e-02	blue
chr20	34270931	34271264	6/9/6/9	153/2	0.99	77/14	0.85	1.51e-05	8.09e-03	blue
chr20	35528146	35528273	1/5/1/5	127/4	0.97	14/3	0.82	7.66e-03	2.00e-02	blue
chr20	35940185	35940267	1/5/1/5	119/5	0.96	11/5	0.69	6.94e-05	3.70e-03	blue
chr20	35984105	35984421	3/5/3/5	138/10	0.93	31/11	0.74	3.92e-04	1.07e-02	blue
chr20	35984105	35984421	3/5/3/5	138/10	0.93	31/11	0.74	3.92e-04	1.07e-02	blue
chr20	36555752	36555901	1/1/5/5	7/6	0.54	67/6	0.92	2.76e-04	1.41e-02	blue
chr20	37119086	37119142	1/6/1/6	78/2	0.98	10/3	0.77	2.28e-03	1.09e-02	blue
chr20	37189734	37189794	2/7/2/7	159/0	1.00	20/5	0.80	1.08e-08	5.17e-03	blue
chr20	40044932	40045243	3/4/4/5	66/0	1.00	54/10	0.84	8.30e-04	4.09e-03	blue
chr20	41155804	41155892	4/4/5/5	38/10	0.79	74/2	0.97	8.40e-04	1.31e-02	blue
chr20	43540227	43540622	0/5/1/6	100/5	0.95	2/9	0.18	8.40e-14	1.13e-04	blue
chr20	44452557	44452633	0/3/2/5	27/11	0.71	0/20	0.00	2.52e-07	7.26e-04	blue
chr20	45607148	45607282	3/5/3/5	121/3	0.98	47/10	0.82	2.52e-04	3.10e-02	blue
chr20	45702645	45702847	1/5/1/5	62/1	0.98	8/2	0.80	6.43e-03	4.02e-03	blue
chr20	45969275	45969406	2/3/4/5	31/11	0.74	48/1	0.98	6.88e-04	4.29e-02	blue
chr20	46376643	46376746	5/5/5/5	116/7	0.94	52/12	0.81	5.04e-03	4.74e-02	blue
chr20	47586918	47587019	1/5/1/5	62/4	0.94	2/11	0.15	4.09e-11	7.80e-04	blue
chr20	47836887	47837069	1/5/1/5	106/4	0.96	8/6	0.57	3.85e-07	2.18e-04	blue
chr20	50069516	50069660	5/5/5/5	88/12	0.88	91/1	0.99	2.64e-03	3.00e-04	blue
chr20	50330514	50330592	4/5/4/5	87/4	0.96	54/11	0.83	8.88e-03	1.55e-02	blue
chr20	50330602	50330752	4/6/4/6	114/7	0.94	40/11	0.78	2.01e-03	1.47e-02	blue
chr20	51798193	51798343	2/7/2/7	84/2	0.98	25/5	0.83	4.51e-03	1.12e-03	blue
chr20	52625154	52625631	1/4/2/5	55/5	0.92	24/15	0.62	2.64e-04	4.18e-03	blue
chr20	55020838	55021021	1/5/1/5	70/4	0.95	11/5	0.69	1.78e-03	7.55e-03	blue
chr20	55020838	55021021	1/5/1/5	70/4	0.95	11/5	0.69	1.78e-03	7.55e-03	blue
chr20	56238134	56238342	1/4/2/5	56/0	1.00	16/4	0.80	5.85e-04	1.55e-02	blue
chr20	56238134	56238342	1/4/2/5	56/0	1.00	16/4	0.80	5.85e-04	1.55e-02	blue
chr20	56238134	56238342	1/4/2/5	56/0	1.00	16/4	0.80	5.85e-04	1.55e-02	blue
chr20	56238134	56238342	1/4/2/5	56/0	1.00	16/4	0.80	5.85e-04	1.55e-02	blue
chr20	56247298	56247344	7/7/7/7	77/121	0.39	5/126	0.04	6.07e-13	1.43e-06	blue
chr20	56247298	56247344	7/7/7/7	77/121	0.39	5/126	0.04	6.07e-13	1.43e-06	blue
chr20	56247298	56247344	7/7/7/7	77/121	0.39	5/126	0.04	6.07e-13	1.43e-06	blue
chr20	56247298	56247344	7/7/7/7	77/121	0.39	5/126	0.04	6.07e-13	1.43e-06	blue
chr20	58209842	58209982	0/4/1/5	45/2	0.96	2/9	0.18	3.48e-09	1.42e-03	blue
chr20	58324172	58324197	1/5/1/5	79/15	0.84	3/9	0.25	4.18e-06	3.00e-02	blue
chr20	60137838	60138229	2/5/3/6	72/4	0.95	27/25	0.52	1.32e-08	2.42e-05	blue
chr20	61391265	61391365	2/6/2/6	82/22	0.79	10/12	0.45	1.35e-03	6.06e-03	blue
chr20	61669406	61669627	3/3/6/6	27/11	0.71	132/3	0.98	9.49e-08	9.23e-04	blue
chr20	61684039	61684308	0/2/4/6	10/14	0.42	49/7	0.88	1.96e-05	4.79e-04	blue
chr20	61684039	61684308	0/2/4/6	10/14	0.42	49/7	0.88	1.96e-05	4.79e-04	blue
chr20	61696881	61697034	0/3/2/5	2/29	0.06	27/0	1.00	1.16e-12	8.39e-04	blue
chr20	62307702	62307777	2/4/3/5	50/0	1.00	25/6	0.81	1.23e-03	1.15e-07	blue
chr20	62497604	62497852	2/3/7/8	31/11	0.74	107/9	0.92	2.08e-03	1.90e-02	blue
chr21	9927158	9927228	6/6/7/7	80/6	0.93	76/43	0.64	1.36e-06	8.51e-03	blue
chr21	11098625	11098732	5/5/5/5	148/25	0.86	57/27	0.68	9.28e-04	5.00e-02	blue
chr21	11098625	11098732	5/5/5/5	148/25	0.86	57/27	0.68	9.28e-04	5.00e-02	blue
chr21	11098625	11098732	5/5/5/5	148/25	0.86	57/27	0.68	9.28e-04	5.00e-02	blue
chr21	11098625	11098732	5/5/5/5	148/25	0.86	57/27	0.68	9.28e-04	5.00e-02	blue
chr21	11098625	11098732	5/5/5/5	148/25	0.86	57/27	0.68	9.28e-04	5.00e-02	blue
chr21	17927221	17927503	0/4/1/5	65/2	0.97	9/3	0.75	3.92e-03	1.03e-02	blue
chr21	17927221	17927503	0/4/1/5	65/2	0.97	9/3	0.75	3.92e-03	1.03e-02	blue
chr21	22519467	22519532	3/5/3/5	110/2	0.98	33/5	0.87	4.08e-03	4.76e-02	blue
chr21	31028123	31028239	4/5/4/5	118/9	0.93	53/13	0.80	8.92e-03	3.11e-03	blue
chr21	32838307	32838534	0/1/4/5	8/6	0.57	57/3	0.95	9.53e-05	2.14e-02	blue
chr21	33285893	33286169	2/6/3/7	86/5	0.95	23/14	0.62	3.07e-06	8.46e-04	blue
chr21	34913597	34913672	0/4/2/6	40/9	0.82	14/14	0.50	3.53e-03	1.30e-02	blue
chr21	34913597	34913672	0/4/2/6	40/9	0.82	14/14	0.50	3.53e-03	1.30e-02	blue
chr21	34913597	34913672	0/4/2/6	40/9	0.82	14/14	0.50	3.53e-03	1.30e-02	blue
chr21	34913597	34913672	0/4/2/6	40/9	0.82	14/14	0.50	3.53e-03	1.30e-02	blue
chr21	38139000	38139244	0/2/3/5	18/6	0.75	37/1	0.97	6.71e-03	3.28e-03	blue
chr21	38206208	38206429	2/6/4/8	100/0	1.00	67/9	0.88	4.11e-04	4.20e-04	blue
chr21	38347707	38347978	4/6/4/6	91/3	0.97	50/14	0.78	1.99e-04	6.15e-03	blue
chr21	39265280	39265446	0/3/2/5	55/0	1.00	19/4	0.83	1.50e-03	3.74e-05	blue
chr21	41297436	41297564	3/5/4/6	48/15	0.76	56/2	0.97	1.28e-03	1.63e-02	blue
chr21	41515440	41515642	0/4/3/7	62/7	0.90	16/31	0.34	3.22e-10	3.34e-04	blue
chr21	42205986	42206161	3/3/6/6	48/0	1.00	84/30	0.74	8.24e-05	3.55e-02	blue
chr21	42760047	42760259	3/6/3/6	151/11	0.93	17/19	0.47	3.38e-12	1.54e-04	blue
chr21	43182046	43182212	1/4/2/5	0/89	0.00	4/30	0.12	1.00e-03	1.15e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44123181	44123307	3/4/4/5	51/2	0.96	40/19	0.68	1.19e-04	4.44e-02	blue
chr21	44152428	44152604	1/4/3/6	72/0	1.00	44/9	0.83	2.84e-04	9.24e-03	blue
chr21	44152428	44152604	1/4/3/6	72/0	1.00	44/9	0.83	2.84e-04	9.24e-03	blue
chr21	44152428	44152604	1/4/3/6	72/0	1.00	44/9	0.83	2.84e-04	9.24e-03	blue
chr21	44152428	44152604	1/4/3/6	72/0	1.00	44/9	0.83	2.84e-04	9.24e-03	blue
chr21	44152428	44152604	1/4/3/6	72/0	1.00	44/9	0.83	2.84e-04	9.24e-03	blue
chr21	44152428	44152604	1/4/3/6	72/0	1.00	44/9	0.83	2.84e-04	9.24e-03	blue
chr21	44152428	44152604	1/4/3/6	72/0	1.00	44/9	0.83	2.84e-04	9.24e-03	blue
chr21	44152428	44152604	1/4/3/6	72/0	1.00	44/9	0.83	2.84e-04	9.24e-03	blue
chr21	45292830	45293028	1/5/2/6	60/3	0.95	14/14	0.50	3.22e-07	9.16e-05	blue
chr21	45443207	45443361	0/4/1/5	51/2	0.96	15/7	0.68	6.67e-04	1.92e-02	blue
chr21	45511645	45512007	0/4/1/5	68/7	0.91	8/8	0.50	6.89e-05	4.59e-03	blue
chr21	45677131	45677360	7/9/8/10	103/59	0.64	90/2	0.98	8.21e-10	7.20e-05	blue
chr21	45794989	45795148	0/7/1/8	11/92	0.11	7/4	0.64	4.68e-06	6.32e-04	blue
chr21	45795180	45795459	6/7/8/9	19/93	0.17	2/144	0.01	5.62e-06	4.99e-05	blue
chr21	45969393	45969487	4/4/5/5	69/13	0.84	114/3	0.97	6.90e-04	4.72e-03	blue
chr21	47625478	47625718	2/2/5/5	21/4	0.84	88/2	0.98	6.13e-03	1.22e-02	blue
chr22	19787545	19787689	3/5/3/5	93/6	0.94	24/8	0.75	2.57e-03	2.38e-02	blue
chr22	19931532	19931835	1/5/1/5	58/19	0.75	4/20	0.17	2.56e-07	3.82e-02	blue
chr22	21954322	21954759	4/6/5/7	98/1	0.99	69/11	0.86	7.03e-04	3.32e-04	blue
chr22	21954322	21954759	4/6/5/7	98/1	0.99	69/11	0.86	7.03e-04	3.32e-04	blue
chr22	23472364	23472438	5/5/5/5	178/16	0.92	101/37	0.73	5.33e-06	5.34e-03	blue
chr22	29148991	29149108	5/5/5/5	86/2	0.98	75/12	0.86	4.97e-03	6.61e-05	blue
chr22	31103169	31103567	0/4/1/5	44/0	1.00	9/2	0.82	3.96e-03	1.62e-12	blue
chr22	31268306	31268594	4/10/4/10	138/5	0.97	44/18	0.71	1.03e-07	3.79e-04	blue
chr22	32083573	32083650	3/5/3/5	67/0	1.00	28/5	0.85	1.08e-03	2.03e-03	blue
